#name1	zstart1	end1	size1	name2	zstart2+	end2+	strand2	size2	identity	idPct	score	length2
Oeur_gi	0	7492	155888	Same_gi	4	7480	+	160910	6389/7147	89.4%	482698	7476
Oeur_gi	8066	15126	155888	Same_gi	7471	14459	+	160910	6291/6808	92.4%	515617	6988
Oeur_gi	15585	54252	155888	Same_gi	14463	52871	+	160910	34696/37416	92.7%	2894932	38408
Oeur_gi	39222	41196	155888	Same_gi	39862	41824	+	160910	1130/1853	61.0%	28157	1962
Oeur_gi	41349	43399	155888	Same_gi	37547	39621	+	160910	1190/1928	61.7%	29499	2074
Oeur_gi	45451	45490	155888	Same_gi	98113	98152	+	160910	37/39	94.9%	3467	39
Oeur_gi	48364	48434	155888	Same_gi	57798	57868	+	160910	50/70	71.4%	3538	70
Oeur_gi	56719	56763	155888	Same_gi	55431	55475	+	160910	39/44	88.6%	3336	44
Oeur_gi	59896	60328	155888	Same_gi	58535	58961	+	160910	318/420	75.7%	19416	426
Oeur_gi	60315	72801	155888	Same_gi	59500	71642	+	160910	10526/11624	90.6%	809884	12142
Oeur_gi	73438	89246	155888	Same_gi	71635	87518	+	160910	14378/15542	92.5%	1214761	15883
Oeur_gi	88445	88495	155888	Same_gi	86695	86745	+	160910	44/50	88.0%	3650	50
Oeur_gi	89950	95702	155888	Same_gi	87511	93397	+	160910	5171/5560	93.0%	425654	5886
Oeur_gi	96044	111229	155888	Same_gi	93378	108535	+	160910	14777/15059	98.1%	1362548	15157
Oeur_gi	96219	96287	155888	Same_gi	152047	152114	+	160910	61/63	96.8%	4478	67
Oeur_gi	100774	100820	155888	Same_gi	43814	43860	+	160910	41/46	89.1%	3644	46
Oeur_gi	110574	110641	155888	Same_gi	137728	137796	+	160910	54/67	80.6%	3994	68
Oeur_gi	111230	112232	155888	Same_gi	128151	129021	+	160910	706/853	82.8%	44903	870
Oeur_gi	112309	113099	155888	Same_gi	108525	109327	+	160910	665/781	85.1%	50141	802
Oeur_gi	113082	113877	155888	Same_gi	127120	127916	+	160910	725/795	91.2%	63445	796
Oeur_gi	120867	120988	155888	Same_gi	126131	126255	+	160910	114/121	94.2%	9639	124
Oeur_gi	121994	122068	155888	Same_gi	98079	98152	+	160910	57/73	78.1%	4051	73
Oeur_gi	122019	122068	155888	Same_gi	43804	43853	+	160910	43/49	87.8%	3741	49
Oeur_gi	122768	123675	155888	Same_gi	126252	127138	+	160910	807/883	91.4%	68124	886
Oeur_gi	123656	130138	155888	Same_gi	109309	115699	+	160910	4813/6046	79.6%	299736	6390
Oeur_gi	130223	131225	155888	Same_gi	116645	117515	+	160910	706/853	82.8%	44903	870
Oeur_gi	131226	146411	155888	Same_gi	137131	152288	+	160910	14778/15059	98.1%	1362762	15157
Oeur_gi	131814	131881	155888	Same_gi	107870	107938	+	160910	54/67	80.6%	3994	68
Oeur_gi	146168	146236	155888	Same_gi	93552	93619	+	160910	62/63	98.4%	4692	67
Oeur_gi	146753	152505	155888	Same_gi	152269	158155	+	160910	5171/5560	93.0%	425654	5886
Oeur_gi	153209	155847	155888	Same_gi	158148	160910	+	160910	2524/2618	96.4%	222099	2762
Oeur_gi	153960	154010	155888	Same_gi	158921	158971	+	160910	44/50	88.0%	3650	50
Oeur_gi	33987	34103	155888	Same_gi	32429	32553	-	160910	100/116	86.2%	7727	124
Oeur_gi	45451	45490	155888	Same_gi	147514	147553	-	160910	37/39	94.9%	3467	39
Oeur_gi	54207	59258	155888	Same_gi	52897	58044	-	160910	4674/4974	94.0%	400519	5147
Oeur_gi	54371	54443	155888	Same_gi	46841	46913	-	160910	51/72	70.8%	3616	72
Oeur_gi	79265	79324	155888	Same_gi	77416	77474	-	160910	51/58	87.9%	3826	58
Oeur_gi	86608	89246	155888	Same_gi	158148	160910	-	160910	2524/2618	96.4%	222099	2762
Oeur_gi	88445	88495	155888	Same_gi	158921	158971	-	160910	44/50	88.0%	3650	50
Oeur_gi	89950	95702	155888	Same_gi	152269	158155	-	160910	5171/5560	93.0%	425654	5886
Oeur_gi	96044	111229	155888	Same_gi	137131	152288	-	160910	14777/15059	98.1%	1362548	15157
Oeur_gi	96219	96287	155888	Same_gi	93552	93619	-	160910	61/63	96.8%	4478	67
Oeur_gi	110574	110641	155888	Same_gi	107870	107938	-	160910	54/67	80.6%	3994	68
Oeur_gi	111230	112232	155888	Same_gi	116645	117515	-	160910	706/853	82.8%	44903	870
Oeur_gi	112309	113099	155888	Same_gi	136339	137141	-	160910	665/781	85.1%	50141	802
Oeur_gi	113082	113877	155888	Same_gi	117750	118545	-	160910	725/795	91.2%	63875	795
Oeur_gi	114047	120988	155888	Same_gi	119410	126091	-	160910	5749/6439	89.3%	431303	6681
Oeur_gi	121994	122068	155888	Same_gi	147514	147587	-	160910	57/73	78.1%	4051	73
Oeur_gi	122768	123675	155888	Same_gi	118527	119413	-	160910	807/883	91.4%	68124	886
Oeur_gi	123656	130138	155888	Same_gi	129967	136357	-	160910	4806/6042	79.5%	298573	6390
Oeur_gi	130223	131225	155888	Same_gi	128151	129021	-	160910	706/853	82.8%	44903	870
Oeur_gi	131226	146411	155888	Same_gi	93378	108535	-	160910	14778/15059	98.1%	1362762	15157
Oeur_gi	131814	131881	155888	Same_gi	137728	137796	-	160910	54/67	80.6%	3994	68
Oeur_gi	141635	141681	155888	Same_gi	43814	43860	-	160910	41/46	89.1%	3644	46
Oeur_gi	146168	146236	155888	Same_gi	152047	152114	-	160910	62/63	98.4%	4692	67
Oeur_gi	146753	152505	155888	Same_gi	87511	93397	-	160910	5171/5560	93.0%	425654	5886
Oeur_gi	153209	155888	155888	Same_gi	84716	87518	-	160910	2548/2658	95.9%	222682	2802
Oeur_gi	153960	154010	155888	Same_gi	86695	86745	-	160910	44/50	88.0%	3650	50
