#name1	zstart1	end1	size1	name2	zstart2+	end2+	strand2	size2	identity	idPct	score	length2
Cphe_gi	0	1542	94380	Ogra_gi	3087	4530	+	65533	1041/1303	79.9%	47445	1443
Cphe_gi	1827	2959	94380	Ogra_gi	4333	5381	+	65533	679/980	69.3%	18611	1048
Cphe_gi	10967	13569	94380	Ogra_gi	17130	19888	+	65533	2040/2402	84.9%	128891	2758
Cphe_gi	13646	14097	94380	Ogra_gi	20559	20983	+	65533	297/399	74.4%	13377	424
Cphe_gi	16454	16671	94380	Ogra_gi	23113	23335	+	65533	184/216	85.2%	14423	222
Cphe_gi	17169	18241	94380	Ogra_gi	23353	24606	+	65533	863/1013	85.2%	55949	1253
Cphe_gi	20223	20839	94380	Ogra_gi	24717	25271	+	65533	453/534	84.8%	27849	554
Cphe_gi	21464	21922	94380	Ogra_gi	25299	25741	+	65533	341/438	77.9%	21317	442
Cphe_gi	25994	32826	94380	Ogra_gi	28352	35033	+	65533	5720/6532	87.6%	441136	6681
Cphe_gi	53953	54097	94380	Ogra_gi	35073	35226	+	65533	128/139	92.1%	9671	153
Cphe_gi	54773	58804	94380	Ogra_gi	35186	39077	+	65533	3716/3852	96.5%	332237	3891
Cphe_gi	59061	59199	94380	Ogra_gi	38927	39059	+	65533	119/132	90.2%	9762	132
Cphe_gi	59690	60036	94380	Ogra_gi	39177	39471	+	65533	210/279	75.3%	6695	294
Cphe_gi	66947	67968	94380	Ogra_gi	47159	48182	+	65533	720/970	74.2%	37755	1023
Cphe_gi	68225	72256	94380	Ogra_gi	48032	51923	+	65533	3716/3852	96.5%	332237	3891
Cphe_gi	72932	79930	94380	Ogra_gi	51883	58819	+	65533	6145/6450	95.3%	507274	6936
Cphe_gi	81363	88387	94380	Ogra_gi	58814	65533	+	65533	5604/6355	88.2%	402982	6719
Cphe_gi	86385	86534	94380	Ogra_gi	63734	63895	+	65533	109/135	80.7%	4756	161
Cphe_gi	88572	89229	94380	Ogra_gi	64862	65533	+	65533	600/654	91.7%	49236	671
Cphe_gi	89229	89673	94380	Ogra_gi	0	370	+	65533	262/336	78.0%	8587	370
Cphe_gi	90979	94380	94380	Ogra_gi	0	3387	+	65533	2696/3227	83.5%	179659	3387
Cphe_gi	2803	3031	94380	Ogra_gi	17043	17270	-	65533	182/219	83.1%	10859	227
Cphe_gi	3528	3931	94380	Ogra_gi	16695	17092	-	65533	290/381	76.1%	13477	397
Cphe_gi	3842	4917	94380	Ogra_gi	12306	13383	-	65533	912/1056	86.4%	71993	1077
Cphe_gi	7258	7411	94380	Ogra_gi	12027	12183	-	65533	128/152	84.2%	8703	156
Cphe_gi	7448	8165	94380	Ogra_gi	10068	10964	-	65533	597/684	87.3%	35790	896
Cphe_gi	8189	9857	94380	Ogra_gi	7303	9245	-	65533	1289/1537	83.9%	71569	1942
Cphe_gi	9855	9973	94380	Ogra_gi	6948	7074	-	65533	99/118	83.9%	6689	126
Cphe_gi	10855	11100	94380	Ogra_gi	5232	5479	-	65533	200/239	83.7%	13107	247
Cphe_gi	12335	12405	94380	Ogra_gi	20772	20842	-	65533	52/70	74.3%	3782	70
Cphe_gi	21737	24053	94380	Ogra_gi	26096	28443	-	65533	1825/2204	82.8%	121203	2347
Cphe_gi	24684	25017	94380	Ogra_gi	25751	26087	-	65533	196/324	60.5%	6341	336
Cphe_gi	32958	36050	94380	Ogra_gi	0	3171	-	65533	2575/3016	85.4%	182108	3171
Cphe_gi	37356	37800	94380	Ogra_gi	0	370	-	65533	262/336	78.0%	8587	370
Cphe_gi	37800	38457	94380	Ogra_gi	64862	65533	-	65533	600/654	91.7%	49236	671
Cphe_gi	38642	45666	94380	Ogra_gi	58814	65533	-	65533	5604/6355	88.2%	402982	6719
Cphe_gi	40495	40644	94380	Ogra_gi	63734	63895	-	65533	109/135	80.7%	4756	161
Cphe_gi	47099	54097	94380	Ogra_gi	51883	58819	-	65533	6145/6450	95.3%	507274	6936
Cphe_gi	54773	67968	94380	Ogra_gi	38927	51923	-	65533	9583/12023	79.7%	550835	12996
Cphe_gi	59061	59199	94380	Ogra_gi	48050	48182	-	65533	119/132	90.2%	9762	132
Cphe_gi	59690	60036	94380	Ogra_gi	47639	47932	-	65533	210/279	75.3%	7125	293
Cphe_gi	61415	61938	94380	Ogra_gi	44547	45028	-	65533	372/469	79.3%	20760	481
Cphe_gi	68225	72256	94380	Ogra_gi	35186	39077	-	65533	3716/3852	96.5%	332237	3891
Cphe_gi	72932	73076	94380	Ogra_gi	35073	35226	-	65533	128/139	92.1%	9671	153
Cphe_gi	94202	94380	94380	Ogra_gi	34855	35033	-	65533	149/175	85.1%	10679	178
